Model(SKU),Product Family/Collection,Product Category,Product Type,Product Title,Price US,Price CAN
71,,,,Symmons Toe Tester,$102.80 ,$121.50 
71,,,,Symmons Toe Tester + - Finish Product,$102.80 ,$121.50 
1-100,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Safetymixå¨ Shower System,$670.10 ,$741.35 
1-100,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Safetymixå¨ Shower System + - Finish Product,$670.10 ,$741.35 
1-1000VT,Bath,Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower System,$660.70 ,$825.80 
1-1000VT,Bath,Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower System + - Finish Product,$660.70 ,$825.80 
1-1000VT-STN,Bath,Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower System + - Finish Product,$926.60 ,"$1,025.05 "
1-100-150,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Safetymixå¨ Shower System,$736.40 ,$828.20 
1-100-150,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Safetymixå¨ Shower System + - Finish Product,$736.40 ,$828.20 
1-100-151,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Shower System,$889.75 ,"$1,008.85 "
1-100-151,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Shower System + - Finish Product,$889.75 ,"$1,008.85 "
1-100-295,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Shower System,$776.75 ,$977.15 
1-100-295,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Shower System + - Finish Product,$776.75 ,$977.15 
1-100VT,Bath,Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower System,$651.05 ,$690.65 
1-100VT,Bath,Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower System + - Finish Product,$651.05 ,$690.65 
1-1170VT-H401-V,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower/Hand Shower System,"$1,043.10 ","$1,208.10 "
1-1170VT-H401-V,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower/Hand Shower System + - Finish Product,"$1,043.10 ","$1,208.10 "
1-1170VT-H401-V-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower/Hand Shower System + - Finish Product,"$1,465.05 ","$1,695.50 "
1-117-FS,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Shower/Hand Shower System,"$1,124.40 ","$1,165.40 "
1-117-FS,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Shower/Hand Shower System + - Finish Product,"$1,124.40 ","$1,165.40 "
1-117VT-FS,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower/Hand Shower System,$976.55 ,"$1,054.05 "
1-117VT-FS,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Shower/Hand Shower System + - Finish Product,$976.55 ,"$1,054.05 "
1-210,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Shower System,$857.85 ,$962.25 
1-210,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Shower System + - Finish Product,$857.85 ,$962.25 
1-2100VT,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower System,$836.85 ,"$1,012.85 "
1-2100VT,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower System + - Finish Product,$836.85 ,"$1,012.85 "
1-2100VT-STN,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower System + - Finish Product,"$1,176.30 ","$1,296.60 "
1-210VT,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower System,$776.05 ,$882.65 
1-210VT,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower System + - Finish Product,$776.05 ,$882.65 
1-215-X,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Shower System,$881.20 ,$945.15 
1-215-X,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Shower System + - Finish Product,$881.20 ,$945.15 
1-217-FS,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Shower/Hand Shower System,"$1,194.95 ","$1,236.40 "
1-217-FS,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,194.95 ","$1,236.40 "
1-250VT-H401-V,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Visu-Tempå¨ Hand Shower System,$742.50 ,$819.60 
1-250VT-H401-V,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Visu-Tempå¨ Hand Shower System + - Finish Product,$742.50 ,$819.60 
1-250VT-H401-V-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Visu-Tempå¨ Hand Shower System + - Finish Product,"$1,337.70 ","$1,151.70 "
1-25-FSB,Bath,Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Hand Shower System,$908.00 ,$894.05 
1-25-FSB,Bath,Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Hand Shower System + - Finish Product,$908.00 ,$894.05 
1-25VT-FS,Bath,Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Visu-Tempå¨ Hand Shower System,$716.55 ,$678.05 
1-25VT-FS,Bath,Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Visu-Tempå¨ Hand Shower System + - Finish Product,$716.55 ,$678.05 
1-3170VT-H401-V,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower/Hand Shower System,"$1,102.50 ","$1,215.50 "
1-3170VT-H401-V,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,102.50 ","$1,215.50 "
1-3170VT-H401-V-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,548.20 ","$1,705.70 "
1-317VT-FS,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower/Hand Shower System,"$1,029.05 ","$1,114.95 "
1-317VT-FS,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,029.05 ","$1,114.95 "
1-400,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Exposed Shower System,"$1,480.65 ","$1,495.35 "
1-400,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Exposed Shower System + - Finish Product,"$1,480.65 ","$1,495.35 "
1-410,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Exposed Shower System,"$1,256.80 ","$1,273.45 "
1-410,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Exposed Shower System + - Finish Product,"$1,256.80 ","$1,273.45 "
1-500VT-H401-V,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Hand Shower System,$918.80 ,"$1,013.45 "
1-500VT-H401-V,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Hand Shower System + - Finish Product,$918.80 ,"$1,013.45 "
1-500VT-H401-V-STN,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Hand Shower System + - Finish Product,"$1,291.05 ","$1,422.95 "
1-50-FSB,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Hand Shower System,"$1,099.00 ","$1,102.55 "
1-50-FSB,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Tub/Hand Shower System + - Finish Product,"$1,099.00 ","$1,102.55 "
1-50VT-FS,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Hand Shower System,$871.50 ,$882.50 
1-50VT-FS,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Visu-Tempå¨ Tub/Hand Shower System + - Finish Product,$871.50 ,$882.50 
1-510,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Exposed Shower System,"$1,454.65 ","$1,469.30 "
1-510,Bath,Shower Systems|Shower and Tub Shower,,Symmons Safetymixå¨ Exposed Shower System + - Finish Product,"$1,454.65 ","$1,469.30 "
1-6320-X-CHKS,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower Valve and Trim,$555.60 ,$547.75 
1-6320-X-CHKS,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower Valve and Trim + - Finish Product,$555.60 ,$547.75 
1-6320-X-STN-CHKS,Bath,Shower Valves|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower Valve and Trim + - Finish Product,$739.90 ,$733.40 
1-7460-STN-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System + - Finish Product,"$2,085.20 ","$2,227.50 "
1-7460-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System,"$1,317.10 ","$1,407.30 "
1-7460-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System + - Finish Product,"$1,317.10 ","$1,407.30 "
1-7470-STN-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System + - Finish Product,"$2,172.75 ","$2,320.90 "
1-7470-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System,"$1,371.85 ","$1,465.65 "
1-7470-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System + - Finish Product,"$1,371.85 ","$1,465.65 "
1-7480-STN-X-CHKS,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System + - Finish Product,"$2,408.50 ","$2,573.00 "
1-7480-X-CHKS,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System,"$1,536.70 ","$1,642.00 "
1-7480-X-CHKS,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Shower/Hand Shower System + - Finish Product,"$1,536.70 ","$1,642.00 "
1-7520-STN-X,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,850.60 ","$1,976.95 "
1-7520-X,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Tub/Shower/Hand Shower System,"$1,170.15 ","$1,250.20 "
1-7520-X,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Traditional,Symmons Water Danceå¨ Tub/Shower/Hand Shower System + - Finish Product,"$1,170.15 ","$1,250.20 "
1-801S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit,"$1,033.60 ","$1,371.60 "
1-801S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit,"$1,033.60 ","$1,371.60 "
1-801S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit + - Finish Product,"$1,033.60 ","$1,371.60 "
1-801S-458-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit,"$1,828.95 ","$2,437.80 "
1-801S-458-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit + - Finish Product,"$1,828.95 ","$2,437.80 "
1-801S-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit,"$1,362.50 ","$1,706.20 "
1-801S-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit + - Finish Product,"$1,362.50 ","$1,706.20 "
1-803S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit, ON APP , ON APP 
1-805S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit, ON APP , ON APP 
1-807S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit,"$1,259.30 ","$1,680.00 "
1-807S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 800 Series Shower Unit + - Finish Product,"$1,259.30 ","$1,680.00 "
1-901S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,$806.10 ,"$1,073.50 "
1-901S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,$806.10 ,"$1,073.50 "
1-901S-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,$961.85 ,"$1,280.75 "
1-901S-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,$961.85 ,"$1,280.75 "
1-902S-FSB,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,"$1,522.60 ","$2,068.50 "
1-902S-FSB,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,"$1,522.60 ","$2,068.50 "
1-903S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit, ON APP , ON APP 
1-903S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product, ON APP , ON APP 
1-905S,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit, ON APP , ON APP 
1-907,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,"$1,031.50 ","$1,373.05 "
1-907,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,"$1,031.50 ","$1,373.05 "
1-911RS,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,"$1,298.95 ","$1,748.25 "
1-911RS,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,"$1,298.95 ","$1,748.25 "
1-912RS-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,"$1,821.55 ","$2,468.70 "
1-912RS-FSB,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,"$1,821.55 ","$2,468.70 "
1-921,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,"$2,363.05 ","$3,143.70 "
1-921,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,"$2,363.05 ","$3,143.70 "
1-931,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit,"$2,728.40 ","$3,629.50 "
1-931,Bath,Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Shower Unit + - Finish Product,"$2,728.40 ","$3,629.50 "
1-941-231,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Tub/Shower Unit,"$1,063.35 ","$1,405.30 "
1-941-231,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Hydapipeå¨ 900 Series Tub/Shower Unit + - Finish Product,"$1,063.35 ","$1,405.30 "
2DIV-BODY,Bath,Tub Shower Valve Bodies,,Symmons Dual Outlet Diverter Valve Body,$120.00 ,$132.00 
2DIV-BODY,Bath,Tub Shower Valve Bodies,,Symmons Dual Outlet Diverter Valve Body + - Finish Product,$120.00 ,$132.00 
2DIV-BODY-NS,Bath,Tub Shower Valve Bodies,,Symmons Dual Outlet Diverter Valve Body,$120.00 ,$132.00 
2DIV-BODY-NS,Bath,Tub Shower Valve Bodies,,Symmons Dual Outlet Diverter Valve Body + - Finish Product,$120.00 ,$132.00 
300M,Bath,Shower Arms and Head Brackets,,Symmons Shower Arm and Flange,$25.65 ,$33.80 
300M,Bath,Shower Arms and Head Brackets,,Symmons Shower Arm and Flange + - Finish Product,$25.65 ,$33.80 
300-PNL,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm with Heavy Flange + - Finish Product,$61.90 ,$67.40 
300S,Bath,Shower Arms and Head Brackets,,Symmons Shower Arm and Flange,$17.80 ,$16.85 
300S,Bath,Shower Arms and Head Brackets,,Symmons Shower Arm and Flange + - Finish Product,$17.80 ,$16.85 
300-SBZ,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm with Heavy Flange + - Finish Product,$61.90 ,$67.40 
300SQ,Bath,Shower Arms and Head Brackets,Contemporary,Symmons Duroå¨ Shower Arm and Flange,$52.45 ,$57.80 
300SQ,Bath,Shower Arms and Head Brackets,Contemporary,Symmons Duroå¨ Shower Arm and Flange + - Finish Product,$52.45 ,$57.80 
300SQ-STN,Bath,Shower Arms and Head Brackets,Contemporary,Symmons Duroå¨ Shower Arm and Flange + - Finish Product,$68.20 ,$75.20 
300S-SBZ,Bath,Shower Arms and Head Brackets,,Symmons Shower Arm and Flange + - Finish Product,$23.10 ,$25.25 
300S-STN,Bath,Shower Arms and Head Brackets,,Symmons Shower Arm and Flange + - Finish Product,$23.10 ,$25.05 
300-STN,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm with Heavy Flange + - Finish Product,$61.90 ,$67.40 
304-STN,Bath,Shower Arms and Head Brackets,Transitional,Symmons Shower Arm + - Finish Product,$75.75 ,$82.60 
3-310,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System,$733.60 ,$733.60 
3-310,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System + - Finish Product,$733.60 ,$733.60 
3-310-R,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System,$763.10 ,$763.10 
3-310-R,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System + - Finish Product,$763.10 ,$763.10 
3-320,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System,$710.75 ,$710.80 
3-320,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System + - Finish Product,$710.75 ,$710.80 
3-320-R,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System,$763.10 ,$763.10 
3-320-R,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System + - Finish Product,$763.10 ,$763.10 
3-325,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System,$649.75 ,$649.80 
3-325,Bath,Shower Systems,,Symmons Showeroffå¨ Metering Shower System + - Finish Product,$649.75 ,$649.80 
3-330,Bath,Shower Systems,,Symmons Showeroffå¨ Exposed Metering Shower System,"$1,118.50 ","$1,118.50 "
3-330,Bath,Shower Systems,,Symmons Showeroffå¨ Exposed Metering Shower System + - Finish Product,"$1,118.50 ","$1,118.50 "
341-LAM,Bath,Diverter Valves,Traditional,Symmons Water Danceå¨ Volume Control Diverter,$167.25 ,$178.55 
341-LAM,Bath,Diverter Valves,Traditional,Symmons Water Danceå¨ Volume Control Diverter + - Finish Product,$167.25 ,$178.55 
341-STN-LAM,Bath,Diverter Valves,Traditional,Symmons Water Danceå¨ Volume Control Diverter + - Finish Product,$267.60 ,$285.75 
3500-CYL-B,Bath,Shower Valves|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Valve and Trim,$249.20 ,$267.35 
3500-CYL-B,Bath,Shower Valves|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Valve and Trim + - Finish Product,$249.20 ,$267.35 
3500-CYL-B-REB-TRM,,,Contemporary,Symmons Dia‰ã¢ Shower Valve Rebuild Kit,$222.20 ,$229.35 
3500-CYL-B-REB-TRM,,,Contemporary,Symmons Dia‰ã¢ Shower Valve Rebuild Kit + - Finish Product,$222.20 ,$229.35 
3500-CYL-B-STN,Bath,Shower Valves|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Valve and Trim + - Finish Product,$302.65 ,$321.15 
3500-CYL-B-STN-REB-TRM,,,Contemporary,Symmons Dia‰ã¢ Shower Valve Rebuild Kit + - Finish Product,$275.65 ,$283.15 
3500-CYL-B-STN-TRM,,,Contemporary,Symmons Dia‰ã¢ Shower Valve Trim + - Finish Product,$212.65 ,$217.65 
3500-CYL-B-TRM,,,Contemporary,Symmons Dia‰ã¢ Shower Valve Trim,$159.20 ,$163.85 
3500-CYL-B-TRM,,,Contemporary,Symmons Dia‰ã¢ Shower Valve Trim + - Finish Product,$159.20 ,$163.85 
3501-CYL-B,Bath,Shower Systems|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Shower System,$303.40 ,$321.75 
3501-CYL-B,Bath,Shower Systems|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Shower System + - Finish Product,$303.40 ,$321.75 
3501-CYL-B-STN,Bath,Shower Systems|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Shower System + - Finish Product,$353.40 ,$409.40 
3502-CYL-B,Bath,Tub Shower Systems|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Tub/Shower System,$334.60 ,$335.80 
3502-CYL-B,Bath,Tub Shower Systems|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Tub/Shower System + - Finish Product,$334.60 ,$335.80 
3502-CYL-B-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Contemporary,Symmons Diaå¨ Tub/Shower System + - Finish Product,$383.60 ,$444.00 
